acq_date,fires,scan,max_t,month_sin,month_cos,acq_date,year
2005-01-31,82.03225806451613,4238.4,30.190322580645162,0.4999999999999999,0.8660254037844387,2005-01-01,2005
2005-02-28,84.28571428571429,4416.7,30.8,0.8660254037844386,0.5000000000000001,2005-02-01,2005
2005-03-31,34.74193548387097,1676.6000000000001,29.27741935483871,1.0,6.123233995736766e-17,2005-03-01,2005
2005-04-30,53.166666666666664,2314.6,27.726666666666667,0.8660254037844387,-0.4999999999999998,2005-04-01,2005
2005-05-31,68.6774193548387,3072.2,24.76774193548387,0.4999999999999999,-0.8660254037844387,2005-05-01,2005
2005-06-30,33.43333333333333,1349.7,21.946666666666665,1.2246467991473532e-16,-1.0,2005-06-01,2005
2005-07-31,34.67741935483871,1474.5,22.374193548387098,-0.5000000000000001,-0.8660254037844386,2005-07-01,2005
2005-08-31,50.29032258064516,2340.9,22.96451612903226,-0.8660254037844384,-0.5000000000000004,2005-08-01,2005
2005-09-30,71.03333333333333,2932.0,25.453333333333333,-1.0,-1.8369701987210294e-16,2005-09-01,2005
2005-10-31,129.2258064516129,5889.9,28.335483870967742,-0.8660254037844386,0.5000000000000001,2005-10-01,2005
2005-11-30,117.4,5563.6,28.086666666666666,-0.5000000000000004,0.8660254037844384,2005-11-01,2005
2005-12-31,112.83870967741936,5326.0,32.1258064516129,-2.4492935982947064e-16,1.0,2005-12-01,2005
2006-01-31,59.58064516129032,3095.5,30.641935483870967,0.4999999999999999,0.8660254037844387,2006-01-01,2006
2006-02-28,26.37037037037037,1120.7,30.874074074074073,0.8660254037844386,0.5000000000000001,2006-02-01,2006
2006-03-31,13.161290322580646,557.1,28.274193548387096,1.0,6.123233995736766e-17,2006-03-01,2006
2006-04-30,34.46666666666667,1473.2,27.836666666666666,0.8660254037844387,-0.4999999999999998,2006-04-01,2006
2006-05-31,35.064516129032256,1564.8,25.0,0.4999999999999999,-0.8660254037844387,2006-05-01,2006
2006-06-30,24.8,997.5,21.783333333333335,1.2246467991473532e-16,-1.0,2006-06-01,2006
2006-07-31,34.193548387096776,1540.4,22.46451612903226,-0.5000000000000001,-0.8660254037844386,2006-07-01,2006
2006-08-31,134.3548387096774,6158.9,23.970967741935485,-0.8660254037844384,-0.5000000000000004,2006-08-01,2006
2006-09-30,275.1,13102.6,24.240000000000002,-1.0,-1.8369701987210294e-16,2006-09-01,2006
2006-10-31,254.38709677419354,12606.6,25.948387096774194,-0.8660254037844386,0.5000000000000001,2006-10-01,2006
2006-11-30,724.0333333333333,34806.9,27.583333333333332,-0.5000000000000004,0.8660254037844384,2006-11-01,2006
2006-12-31,284.93548387096774,13955.2,27.432258064516127,-2.4492935982947064e-16,1.0,2006-12-01,2006
2007-01-31,86.25806451612904,4208.8,29.770967741935483,0.4999999999999999,0.8660254037844387,2007-01-01,2007
2007-02-28,73.67857142857143,3244.4,29.389285714285712,0.8660254037844386,0.5000000000000001,2007-02-01,2007
2007-03-31,19.482758620689655,810.7,30.779310344827586,1.0,6.123233995736766e-17,2007-03-01,2007
2007-04-30,29.103448275862068,1188.4,28.03793103448276,0.8660254037844387,-0.4999999999999998,2007-04-01,2007
2007-05-31,35.87096774193548,1607.6,26.519354838709678,0.4999999999999999,-0.8660254037844387,2007-05-01,2007
2007-06-30,25.923076923076923,1020.1,20.96923076923077,1.2246467991473532e-16,-1.0,2007-06-01,2007
2007-07-31,43.516129032258064,1939.6,21.31935483870968,-0.5000000000000001,-0.8660254037844386,2007-07-01,2007
2007-08-31,127.0,6122.5,23.138709677419353,-0.8660254037844384,-0.5000000000000004,2007-08-01,2007
2007-09-30,445.8333333333333,21699.7,25.509999999999998,-1.0,-1.8369701987210294e-16,2007-09-01,2007
2007-10-31,374.83870967741933,19267.3,27.929032258064513,-0.8660254037844386,0.5000000000000001,2007-10-01,2007
2007-11-30,274.43333333333334,13407.9,26.71333333333333,-0.5000000000000004,0.8660254037844384,2007-11-01,2007
2007-12-31,129.90322580645162,6681.6,28.461290322580645,-2.4492935982947064e-16,1.0,2007-12-01,2007
2008-01-31,89.0,4613.0,28.948387096774194,0.4999999999999999,0.8660254037844387,2008-01-01,2008
2008-02-29,12.76,513.6,29.188000000000002,0.8660254037844386,0.5000000000000001,2008-02-01,2008
2008-03-31,13.066666666666666,578.7,27.37,1.0,6.123233995736766e-17,2008-03-01,2008
2008-04-30,54.266666666666666,2326.7,26.066666666666666,0.8660254037844387,-0.4999999999999998,2008-04-01,2008
2008-05-31,55.74193548387097,2548.7,24.335483870967742,0.4999999999999999,-0.8660254037844387,2008-05-01,2008
2008-06-30,21.137931034482758,870.0,22.944827586206895,1.2246467991473532e-16,-1.0,2008-06-01,2008
2008-07-31,40.54838709677419,1768.4,20.583870967741937,-0.5000000000000001,-0.8660254037844386,2008-07-01,2008
2008-08-31,70.35483870967742,3232.1,21.635483870967743,-0.8660254037844384,-0.5000000000000004,2008-08-01,2008
2008-09-30,77.1,3400.4,24.55,-1.0,-1.8369701987210294e-16,2008-09-01,2008
2008-10-31,220.56666666666666,10208.6,24.873333333333335,-0.8660254037844386,0.5000000000000001,2008-10-01,2008
2008-11-30,143.26666666666668,6531.0,28.17,-0.5000000000000004,0.8660254037844384,2008-11-01,2008
2008-12-31,40.70967741935484,1754.3,30.23548387096774,-2.4492935982947064e-16,1.0,2008-12-01,2008
2009-01-31,26.806451612903224,1446.7,30.12258064516129,0.4999999999999999,0.8660254037844387,2009-01-01,2009
2009-02-28,48.0,2153.7000000000003,29.946428571428573,0.8660254037844386,0.5000000000000001,2009-02-01,2009
2009-03-31,18.580645161290324,826.0,29.019354838709678,1.0,6.123233995736766e-17,2009-03-01,2009
2009-04-30,51.56666666666667,2211.2,27.383333333333333,0.8660254037844387,-0.4999999999999998,2009-04-01,2009
2009-05-31,49.9,2077.9,24.033333333333335,0.4999999999999999,-0.8660254037844387,2009-05-01,2009
2009-06-30,23.233333333333334,963.3,21.616666666666667,1.2246467991473532e-16,-1.0,2009-06-01,2009
2009-07-31,34.25806451612903,1486.8,21.40967741935484,-0.5000000000000001,-0.8660254037844386,2009-07-01,2009
2009-08-31,63.0,2836.8,25.461290322580645,-0.8660254037844384,-0.5000000000000004,2009-08-01,2009
2009-09-30,107.13333333333334,4712.8,26.733333333333334,-1.0,-1.8369701987210294e-16,2009-09-01,2009
2009-10-31,375.61290322580646,18166.1,27.845161290322583,-0.8660254037844386,0.5000000000000001,2009-10-01,2009
2009-11-30,362.3,16629.1,29.513333333333332,-0.5000000000000004,0.8660254037844384,2009-11-01,2009
2009-12-31,236.2258064516129,11340.2,30.187096774193552,-2.4492935982947064e-16,1.0,2009-12-01,2009
2010-01-31,40.0,1834.2,31.138709677419357,0.4999999999999999,0.8660254037844387,2010-01-01,2010
2010-02-28,50.535714285714285,2265.5,30.082142857142856,0.8660254037844386,0.5000000000000001,2010-02-01,2010
2010-03-31,23.483870967741936,1033.5,28.229032258064517,1.0,6.123233995736766e-17,2010-03-01,2010
2010-04-30,24.533333333333335,1072.0,27.30666666666667,0.8660254037844387,-0.4999999999999998,2010-04-01,2010
2010-05-31,27.03448275862069,1065.7,23.813793103448276,0.4999999999999999,-0.8660254037844387,2010-05-01,2010
2010-06-30,20.8,803.7,21.583333333333332,1.2246467991473532e-16,-1.0,2010-06-01,2010
2010-07-31,27.387096774193548,1166.8,21.677419354838708,-0.5000000000000001,-0.8660254037844386,2010-07-01,2010
2010-08-31,45.83870967741935,2100.1,21.95483870967742,-0.8660254037844384,-0.5000000000000004,2010-08-01,2010
2010-09-30,36.5,1531.4,24.790000000000003,-1.0,-1.8369701987210294e-16,2010-09-01,2010
2010-10-31,50.87096774193548,2360.4,24.75483870967742,-0.8660254037844386,0.5000000000000001,2010-10-01,2010
2010-11-30,87.4,4168.4,26.55,-0.5000000000000004,0.8660254037844384,2010-11-01,2010
2010-12-31,18.866666666666667,865.6,27.8,-2.4492935982947064e-16,1.0,2010-12-01,2010
2011-01-31,47.0,2267.0,29.696551724137933,0.4999999999999999,0.8660254037844387,2011-01-01,2011
2011-02-28,16.285714285714285,662.5,30.62142857142857,0.8660254037844386,0.5000000000000001,2011-02-01,2011
2011-03-31,26.225806451612904,1224.7,28.706451612903226,1.0,6.123233995736766e-17,2011-03-01,2011
2011-04-30,76.13333333333334,3620.0,26.153333333333332,0.8660254037844387,-0.4999999999999998,2011-04-01,2011
2011-05-31,79.96774193548387,3664.2,23.403225806451612,0.4999999999999999,-0.8660254037844387,2011-05-01,2011
2011-06-30,52.43333333333333,2192.6,20.93,1.2246467991473532e-16,-1.0,2011-06-01,2011
2011-07-31,66.58064516129032,2944.7,21.567741935483873,-0.5000000000000001,-0.8660254037844386,2011-07-01,2011
2011-08-31,309.7741935483871,15849.8,22.603225806451615,-0.8660254037844384,-0.5000000000000004,2011-08-01,2011
2011-09-30,988.3333333333334,50635.6,24.903333333333332,-1.0,-1.8369701987210294e-16,2011-09-01,2011
2011-10-31,756.8709677419355,38108.3,25.61935483870968,-0.8660254037844386,0.5000000000000001,2011-10-01,2011
2011-11-30,262.76666666666665,12136.2,28.83,-0.5000000000000004,0.8660254037844384,2011-11-01,2011
2011-12-31,142.8709677419355,7033.0,27.561290322580643,-2.4492935982947064e-16,1.0,2011-12-01,2011
2012-01-31,125.66666666666667,5838.0,28.676666666666666,0.4999999999999999,0.8660254037844387,2012-01-01,2012
2012-02-29,105.86206896551724,5024.5,29.810344827586206,0.8660254037844386,0.5000000000000001,2012-02-01,2012
2012-03-31,18.033333333333335,869.0,28.303333333333335,1.0,6.123233995736766e-17,2012-03-01,2012
2012-04-30,91.56666666666666,4111.2,26.509999999999998,0.8660254037844387,-0.4999999999999998,2012-04-01,2012
2012-05-31,82.41935483870968,3655.4,23.996774193548386,0.4999999999999999,-0.8660254037844387,2012-05-01,2012
2012-06-30,94.03333333333333,4344.2,21.103333333333335,1.2246467991473532e-16,-1.0,2012-06-01,2012
2012-07-31,67.25806451612904,3143.7,21.370967741935484,-0.5000000000000001,-0.8660254037844386,2012-07-01,2012
2012-08-31,208.2258064516129,10061.5,23.34193548387097,-0.8660254037844384,-0.5000000000000004,2012-08-01,2012
2012-09-30,517.4333333333333,25042.5,25.543333333333333,-1.0,-1.8369701987210294e-16,2012-09-01,2012
2012-10-31,894.7741935483871,46863.299999999996,27.26451612903226,-0.8660254037844386,0.5000000000000001,2012-10-01,2012
2012-11-30,665.9666666666667,32322.1,28.173333333333336,-0.5000000000000004,0.8660254037844384,2012-11-01,2012
2012-12-31,270.51612903225805,12384.0,30.45483870967742,-2.4492935982947064e-16,1.0,2012-12-01,2012
2013-01-31,204.83333333333334,9855.1,30.64,0.4999999999999999,0.8660254037844387,2013-01-01,2013
2013-02-28,56.964285714285715,2426.0,28.517857142857142,0.8660254037844386,0.5000000000000001,2013-02-01,2013
2013-03-31,15.366666666666667,701.4,28.373333333333335,1.0,6.123233995736766e-17,2013-03-01,2013
2013-04-30,44.833333333333336,1872.3,26.706666666666667,0.8660254037844387,-0.4999999999999998,2013-04-01,2013
2013-05-31,26.766666666666666,1139.0,23.323333333333334,0.4999999999999999,-0.8660254037844387,2013-05-01,2013
2013-06-30,22.833333333333332,918.2,21.016666666666666,1.2246467991473532e-16,-1.0,2013-06-01,2013
2013-07-31,33.483870967741936,1433.2,21.80322580645161,-0.5000000000000001,-0.8660254037844386,2013-07-01,2013
2013-08-31,62.38709677419355,2808.7,24.82903225806452,-0.8660254037844384,-0.5000000000000004,2013-08-01,2013
2013-09-30,113.1,5087.8,27.186666666666667,-1.0,-1.8369701987210294e-16,2013-09-01,2013
2013-10-31,175.1290322580645,8225.0,28.79032258064516,-0.8660254037844386,0.5000000000000001,2013-10-01,2013
2013-11-30,163.93333333333334,7703.2,28.48,-0.5000000000000004,0.8660254037844384,2013-11-01,2013
2013-12-31,81.64516129032258,3734.6,29.748387096774195,-2.4492935982947064e-16,1.0,2013-12-01,2013
2014-01-31,136.67741935483872,6622.4,30.69677419354839,0.4999999999999999,0.8660254037844387,2014-01-01,2014
2014-02-28,53.57142857142857,2118.3,30.20357142857143,0.8660254037844386,0.5000000000000001,2014-02-01,2014
2014-03-31,30.741935483870968,1476.9,29.216129032258067,1.0,6.123233995736766e-17,2014-03-01,2014
2014-04-30,29.633333333333333,1412.3,28.2,0.8660254037844387,-0.4999999999999998,2014-04-01,2014
2014-05-31,37.1,1605.6,25.06,0.4999999999999999,-0.8660254037844387,2014-05-01,2014
2014-06-30,48.4,2085.5,23.3,1.2246467991473532e-16,-1.0,2014-06-01,2014
2014-07-31,41.225806451612904,1796.0,22.4,-0.5000000000000001,-0.8660254037844386,2014-07-01,2014
2014-08-31,117.6774193548387,5529.8,22.67096774193548,-0.8660254037844384,-0.5000000000000004,2014-08-01,2014
2014-09-30,226.2,10625.3,25.163333333333334,-1.0,-1.8369701987210294e-16,2014-09-01,2014
2014-10-31,431.8709677419355,22089.4,27.82903225806452,-0.8660254037844386,0.5000000000000001,2014-10-01,2014
2014-11-30,221.86666666666667,10646.8,29.55,-0.5000000000000004,0.8660254037844384,2014-11-01,2014
2014-12-31,75.80645161290323,3611.0,29.883870967741935,-2.4492935982947064e-16,1.0,2014-12-01,2014
2015-01-31,40.193548387096776,1882.5,30.467741935483872,0.4999999999999999,0.8660254037844387,2015-01-01,2015
2015-02-28,54.55555555555556,2305.1,29.29259259259259,0.8660254037844386,0.5000000000000001,2015-02-01,2015
2015-03-31,59.61290322580645,2938.0,30.15483870967742,1.0,6.123233995736766e-17,2015-03-01,2015
2015-04-30,86.03448275862068,3850.2,26.151724137931033,0.8660254037844387,-0.4999999999999998,2015-04-01,2015
2015-05-31,93.24137931034483,3841.3,24.520689655172415,0.4999999999999999,-0.8660254037844387,2015-05-01,2015
2015-06-30,48.1,2192.1,21.6,1.2246467991473532e-16,-1.0,2015-06-01,2015
2015-07-31,40.483870967741936,1668.5,21.067741935483873,-0.5000000000000001,-0.8660254037844386,2015-07-01,2015
2015-08-31,82.35483870967742,3828.2,23.748387096774195,-0.8660254037844384,-0.5000000000000004,2015-08-01,2015
2015-09-30,154.4,7201.4,24.67,-1.0,-1.8369701987210294e-16,2015-09-01,2015
2015-10-31,275.0,13702.9,27.10967741935484,-0.8660254037844386,0.5000000000000001,2015-10-01,2015
2015-11-30,303.3333333333333,14600.8,29.19,-0.5000000000000004,0.8660254037844384,2015-11-01,2015
2015-12-31,59.16129032258065,2919.7,29.24516129032258,-2.4492935982947064e-16,1.0,2015-12-01,2015
2016-01-31,45.2,2022.8,30.416666666666668,0.4999999999999999,0.8660254037844387,2016-01-01,2016
2016-02-29,15.344827586206897,657.3,32.01379310344827,0.8660254037844386,0.5000000000000001,2016-02-01,2016
2016-03-31,22.64516129032258,1033.3,29.929032258064513,1.0,6.123233995736766e-17,2016-03-01,2016
2016-04-30,58.46666666666667,2438.5,28.783333333333335,0.8660254037844387,-0.4999999999999998,2016-04-01,2016
2016-05-31,24.032258064516128,1043.4,26.983870967741936,0.4999999999999999,-0.8660254037844387,2016-05-01,2016
2016-06-30,23.5,946.5,21.526666666666664,1.2246467991473532e-16,-1.0,2016-06-01,2016
2016-07-31,48.03225806451613,2063.7,22.46451612903226,-0.5000000000000001,-0.8660254037844386,2016-07-01,2016
2016-08-31,41.61290322580645,1795.3,23.029032258064515,-0.8660254037844384,-0.5000000000000004,2016-08-01,2016
2016-09-30,19.933333333333334,890.7,24.88,-1.0,-1.8369701987210294e-16,2016-09-01,2016
2016-10-31,126.48387096774194,5978.8,27.083870967741937,-0.8660254037844386,0.5000000000000001,2016-10-01,2016
2016-11-30,177.63333333333333,8072.7,30.166666666666668,-0.5000000000000004,0.8660254037844384,2016-11-01,2016
2016-12-31,84.25806451612904,4155.2,30.05806451612903,-2.4492935982947064e-16,1.0,2016-12-01,2016
2017-01-31,9.10344827586207,378.2,31.268965517241377,0.4999999999999999,0.8660254037844387,2017-01-01,2017
2017-02-28,21.678571428571427,926.4,32.45,0.8660254037844386,0.5000000000000001,2017-02-01,2017
2017-03-31,32.3,1494.7,30.646666666666665,1.0,6.123233995736766e-17,2017-03-01,2017
2017-04-30,50.10344827586207,2121.7,26.193103448275863,0.8660254037844387,-0.4999999999999998,2017-04-01,2017
2017-05-31,88.48387096774194,4236.6,24.748387096774195,0.4999999999999999,-0.8660254037844387,2017-05-01,2017
2017-06-30,52.5,2249.8,22.826666666666664,1.2246467991473532e-16,-1.0,2017-06-01,2017
2017-07-31,37.0,1600.9,22.866666666666667,-0.5000000000000001,-0.8660254037844386,2017-07-01,2017
2017-08-31,109.29032258064517,5272.4,24.674193548387095,-0.8660254037844384,-0.5000000000000004,2017-08-01,2017
2017-09-30,370.5,18513.1,27.323333333333334,-1.0,-1.8369701987210294e-16,2017-09-01,2017
2017-10-31,259.2,13037.4,26.959999999999997,-0.8660254037844386,0.5000000000000001,2017-10-01,2017
2017-11-30,391.2758620689655,18790.9,27.04137931034483,-0.5000000000000004,0.8660254037844384,2017-11-02,2017
2017-12-31,234.23333333333332,11099.9,30.69333333333333,-2.4492935982947064e-16,1.0,2017-12-01,2017
2018-01-31,78.7,3790.4,31.80666666666667,0.4999999999999999,0.8660254037844387,2018-01-01,2018
2018-02-28,29.916666666666668,1049.7,29.84583333333333,0.8660254037844386,0.5000000000000001,2018-02-01,2018
2018-03-31,37.53333333333333,1752.9,28.709999999999997,1.0,6.123233995736766e-17,2018-03-02,2018
2018-04-30,153.1,6929.5,27.8,0.8660254037844387,-0.4999999999999998,2018-04-01,2018
2018-05-31,109.03333333333333,4683.7,24.82,0.4999999999999999,-0.8660254037844387,2018-05-01,2018
2018-06-30,47.3,2090.7,22.58,1.2246467991473532e-16,-1.0,2018-06-01,2018
2018-07-31,56.45161290322581,2638.7,23.241935483870968,-0.5000000000000001,-0.8660254037844386,2018-07-01,2018
2018-08-31,78.38709677419355,3673.3,24.345161290322583,-0.8660254037844384,-0.5000000000000004,2018-08-01,2018
2018-09-30,165.56666666666666,7796.8,24.936666666666667,-1.0,-1.8369701987210294e-16,2018-09-01,2018
2018-10-31,423.44444444444446,18691.2,26.144444444444442,-0.8660254037844386,0.5000000000000001,2018-10-01,2018
2018-11-30,349.2,16790.7,29.80666666666667,-0.5000000000000004,0.8660254037844384,2018-11-01,2018
2018-12-31,214.90322580645162,10306.6,30.070967741935487,-2.4492935982947064e-16,1.0,2018-12-01,2018
2019-01-31,251.03225806451613,12722.4,31.88064516129032,0.4999999999999999,0.8660254037844387,2019-01-01,2019
2019-02-28,161.57142857142858,7257.2,31.571428571428573,0.8660254037844386,0.5000000000000001,2019-02-01,2019
2019-03-31,56.38709677419355,2645.2000000000003,31.229032258064517,1.0,6.123233995736766e-17,2019-03-01,2019
2019-04-30,37.2,1599.1,26.9,0.8660254037844387,-0.4999999999999998,2019-04-01,2019
2019-05-31,42.29032258064516,1828.6,24.87741935483871,0.4999999999999999,-0.8660254037844387,2019-05-01,2019
2019-06-30,36.9,1528.0,22.763333333333332,1.2246467991473532e-16,-1.0,2019-06-01,2019
2019-07-31,58.064516129032256,2584.3,23.46451612903226,-0.5000000000000001,-0.8660254037844386,2019-07-01,2019
2019-08-31,51.774193548387096,2254.7,24.09032258064516,-0.8660254037844384,-0.5000000000000004,2019-08-01,2019
2019-09-30,111.56666666666666,4891.7,27.403333333333332,-1.0,-1.8369701987210294e-16,2019-09-01,2019
2019-10-31,185.3125,4493.4,26.48125,-0.8660254037844386,0.5000000000000001,2019-10-01,2019
