,loss,val_loss
0,182.417236328125,158.92051696777344
1,145.59597778320312,139.79415893554688
2,136.84915161132812,136.8702850341797
3,135.3487091064453,135.89212036132812
4,134.59559631347656,135.6439971923828
5,134.3644561767578,135.1812744140625
6,133.96189880371094,135.06549072265625
7,133.87351989746094,134.7333221435547
8,133.51988220214844,135.07247924804688
9,133.25088500976562,134.399169921875
10,132.97842407226562,134.0554656982422
11,132.81910705566406,133.9629364013672
12,132.3961181640625,133.61607360839844
13,132.2974395751953,133.47854614257812
14,132.166748046875,133.5038604736328
15,131.77920532226562,133.2467041015625
16,131.6708984375,133.16197204589844
17,131.52267456054688,132.9539031982422
18,131.35598754882812,133.06272888183594
19,131.390625,132.87542724609375
20,130.99578857421875,132.63804626464844
21,130.89723205566406,132.715087890625
22,130.8109588623047,132.48782348632812
23,130.709228515625,132.322265625
24,130.62571716308594,132.139892578125
25,130.70314025878906,132.16329956054688
26,130.4047393798828,132.1735382080078
27,130.43572998046875,132.2432861328125
28,130.12872314453125,132.38560485839844
29,130.19764709472656,132.2003936767578
30,130.19891357421875,131.69546508789062
31,130.0351104736328,131.7726593017578
32,129.87928771972656,131.89193725585938
33,129.80271911621094,131.59046936035156
34,129.67849731445312,131.77609252929688
35,129.79156494140625,131.35049438476562
36,129.5504913330078,131.48692321777344
37,129.6699981689453,131.88510131835938
38,129.37757873535156,131.30987548828125
39,129.4750518798828,131.63597106933594
40,129.46307373046875,131.97377014160156
41,129.2777862548828,131.32766723632812
42,129.28929138183594,132.03839111328125
43,129.1654052734375,131.4552459716797
44,129.1295928955078,131.29537963867188
45,129.18470764160156,131.31890869140625
46,128.96096801757812,131.37445068359375
47,128.98876953125,131.15028381347656
48,128.77740478515625,131.4015350341797
49,128.74459838867188,131.26358032226562
50,128.87350463867188,131.58030700683594
51,128.77218627929688,131.71070861816406
52,128.57537841796875,131.61463928222656
53,128.5260772705078,131.23326110839844
54,128.5926055908203,131.0156707763672
55,128.38331604003906,131.1202392578125
56,128.57582092285156,131.24288940429688
57,128.27786254882812,131.35617065429688
58,128.25540161132812,131.26145935058594
59,128.13270568847656,131.3132781982422
60,128.3084716796875,131.13259887695312
61,128.03732299804688,131.27108764648438
62,127.93592071533203,131.34243774414062
63,128.00186157226562,130.90896606445312
64,127.93529510498047,131.77293395996094
65,127.87548065185547,131.12184143066406
66,127.75218200683594,131.1390838623047
67,127.77339935302734,131.486328125
68,127.59668731689453,131.78689575195312
69,127.48683166503906,131.58425903320312
70,127.57757568359375,131.11912536621094
71,127.43527221679688,131.0379638671875
72,127.43580627441406,131.3516387939453
73,127.43218231201172,130.9747314453125
74,127.32353210449219,131.29371643066406
75,127.27379608154297,130.991455078125
76,127.38371276855469,131.1562042236328
77,127.31958770751953,131.1016082763672
78,126.99945068359375,131.04266357421875
79,126.97669219970703,131.18028259277344
80,127.00924682617188,131.14666748046875
81,126.91132354736328,131.11317443847656
82,126.84310150146484,131.03262329101562
83,126.7987289428711,130.7768096923828
84,126.6862564086914,130.8882293701172
85,126.70215606689453,131.01416015625
86,126.50170135498047,130.8182830810547
87,126.50459289550781,130.99929809570312
88,126.54925537109375,130.7935791015625
89,126.20587158203125,131.35552978515625
90,126.27239990234375,130.90382385253906
91,126.28790283203125,130.63372802734375
92,126.08895111083984,130.77696228027344
93,126.01482391357422,131.26344299316406
94,125.88247680664062,131.0974578857422
95,125.97518157958984,130.93580627441406
96,125.65717315673828,130.87953186035156
97,125.63245391845703,130.75294494628906
98,125.58262634277344,130.7437744140625
99,125.53018951416016,130.41224670410156
100,125.5282974243164,130.925537109375
101,125.43965911865234,130.6829071044922
102,125.2525634765625,131.01165771484375
103,125.12383270263672,130.3964080810547
104,125.06084442138672,130.39601135253906
105,124.88170623779297,130.3434295654297
106,124.7447280883789,130.7765350341797
107,124.61642456054688,130.20494079589844
108,124.72588348388672,130.29660034179688
109,124.72496795654297,129.91653442382812
110,124.4443130493164,130.32164001464844
111,124.23884582519531,130.27243041992188
112,124.11309814453125,130.5426483154297
113,124.05237579345703,130.5455780029297
114,124.00346374511719,130.3174591064453
115,123.89653778076172,130.39141845703125
116,123.77336120605469,129.72286987304688
117,123.8119888305664,129.58958435058594
118,123.61481475830078,129.45437622070312
119,123.4608383178711,129.9307098388672
120,123.48572540283203,129.619873046875
121,123.29902648925781,130.27352905273438
122,123.07986450195312,129.27078247070312
123,122.95361328125,130.261962890625
124,123.20401763916016,129.47015380859375
125,122.82452392578125,129.19505310058594
126,122.76101684570312,129.4962158203125
127,122.48848724365234,129.20457458496094
128,122.77072143554688,130.37550354003906
129,122.29109191894531,129.17800903320312
130,122.30075073242188,129.2406005859375
131,122.14202117919922,128.9241485595703
132,122.0416259765625,129.30615234375
133,122.06623840332031,128.6432647705078
134,121.60513305664062,129.57382202148438
135,121.81562805175781,128.92996215820312
136,121.27679443359375,128.66018676757812
137,121.33548736572266,130.03952026367188
138,120.96895599365234,129.24862670898438
139,120.8319320678711,128.5254364013672
140,120.67462158203125,129.1431121826172
141,120.5113754272461,127.69422149658203
142,120.42095184326172,128.13475036621094
143,120.2279281616211,128.36366271972656
144,120.0443115234375,127.9683837890625
145,119.86865997314453,131.44728088378906
146,119.95982360839844,128.4146728515625
147,119.83202362060547,128.14529418945312
148,119.15576171875,129.0506134033203
149,119.16108703613281,128.0528564453125
150,119.13247680664062,127.44052124023438
151,118.84779357910156,129.90699768066406
152,118.71648406982422,126.97887420654297
