,loss,val_loss
0,150.75445556640625,135.06529235839844
1,136.93572998046875,133.50511169433594
2,135.57852172851562,129.1262969970703
3,135.12802124023438,130.4711456298828
4,133.98545837402344,132.3040313720703
5,134.0753631591797,131.07858276367188
6,133.1817626953125,127.52560424804688
7,132.99514770507812,128.7862548828125
8,132.92076110839844,131.657958984375
9,132.1865692138672,128.73963928222656
10,132.6340789794922,127.87476348876953
11,132.08836364746094,126.68600463867188
12,131.3463134765625,126.72595977783203
13,131.4922332763672,128.6908721923828
14,131.3538360595703,126.34143829345703
15,130.70375061035156,125.96033477783203
16,130.84652709960938,127.71250915527344
17,130.5489044189453,126.78599548339844
18,130.63217163085938,127.68721771240234
19,130.6195068359375,128.00921630859375
20,130.30645751953125,127.15383911132812
21,130.19650268554688,126.60469818115234
22,129.86610412597656,126.64308166503906
23,130.0631561279297,127.44466400146484
24,129.79034423828125,128.96240234375
25,130.2003631591797,125.83452606201172
26,129.8111114501953,128.43040466308594
27,129.31092834472656,126.25746154785156
28,129.15054321289062,125.61825561523438
29,129.4023895263672,126.95386505126953
30,129.49530029296875,129.1611785888672
31,128.7015380859375,125.25702667236328
32,128.73678588867188,125.55646514892578
33,128.60409545898438,124.48978424072266
34,128.4494171142578,125.065673828125
35,127.9728775024414,125.4027099609375
36,128.01321411132812,125.0621566772461
37,127.77184295654297,124.24415588378906
38,127.67127990722656,126.1319580078125
39,127.3556137084961,125.97625732421875
40,127.00862884521484,125.67733001708984
41,126.36813354492188,123.64369201660156
42,126.46485137939453,124.92668914794922
43,125.98870849609375,123.08560180664062
44,126.22623443603516,124.35508728027344
45,125.49217224121094,122.8868179321289
46,124.85042572021484,123.17302703857422
47,124.53960418701172,122.25593566894531
48,124.28753662109375,122.88078308105469
49,123.85665130615234,124.68061828613281
50,123.39395904541016,123.2308120727539
51,122.87747192382812,122.34810638427734
52,122.20401763916016,122.6832504272461
53,121.7030029296875,119.76274108886719
54,120.43939971923828,121.35574340820312
55,120.21907806396484,121.47967529296875
56,119.22962951660156,119.8136978149414
57,119.10175323486328,124.4478759765625
58,118.75341796875,119.22418212890625
59,117.98807525634766,117.36994934082031
60,117.69658660888672,117.89610290527344
61,116.48451232910156,117.09396362304688
62,116.49837493896484,118.5768814086914
63,115.47709655761719,116.54971313476562
64,114.8299331665039,118.22652435302734
65,114.3663101196289,119.29051971435547
66,114.64842224121094,115.64269256591797
67,114.66856384277344,116.83590698242188
68,112.49795532226562,117.44482421875
69,112.40448760986328,116.59303283691406
70,111.88970184326172,115.10393524169922
71,112.13822174072266,116.0953598022461
72,111.14371490478516,114.04573059082031
73,110.59198760986328,114.27670288085938
74,110.27113342285156,115.78485870361328
75,110.1673812866211,112.86820983886719
76,110.2895278930664,112.5739517211914
77,109.77992248535156,113.74217987060547
78,108.684814453125,114.84382629394531
79,108.9748764038086,114.0816650390625
80,109.15165710449219,112.04010009765625
81,108.04265594482422,114.44796752929688
82,108.02815246582031,114.0800552368164
83,108.3761978149414,113.60625457763672
84,106.64395904541016,113.73356628417969
85,107.64215850830078,112.73040771484375
86,106.9787368774414,113.34432220458984
87,106.35233306884766,112.27214050292969
88,106.23589324951172,112.4669418334961
89,106.44279479980469,113.39665985107422
90,106.1829833984375,113.22628021240234
91,106.61177825927734,113.54103088378906
92,106.11176300048828,112.06920623779297
93,105.33494567871094,114.44853973388672
94,104.52774047851562,112.04663848876953
95,104.8087158203125,111.4768295288086
96,104.8724594116211,111.57752990722656
97,104.04351806640625,112.81389617919922
98,104.43169403076172,111.89667510986328
99,103.80992889404297,111.35606384277344
100,103.54049682617188,112.73986053466797
101,103.39491271972656,113.5369873046875
102,103.68650817871094,113.65172576904297
103,102.7933349609375,111.0157470703125
104,102.31227111816406,116.43888092041016
105,103.21721649169922,113.91751098632812
106,102.7155532836914,111.03375244140625
107,102.4200210571289,112.14238739013672
108,102.39177703857422,109.686279296875
109,102.01527404785156,110.57337188720703
110,101.37701416015625,113.69075775146484
111,101.76618194580078,109.94718933105469
112,100.88398742675781,112.88874816894531
113,100.65890502929688,110.31866455078125
114,100.7196044921875,110.14736938476562
115,100.53199005126953,112.05255889892578
116,99.92716979980469,110.42527770996094
117,100.03601837158203,111.95951080322266
118,100.1830062866211,111.30410766601562
119,99.39886474609375,110.52131652832031
120,99.20530700683594,108.74867248535156
121,98.36241912841797,111.07975769042969
122,98.35535430908203,112.74336242675781
123,98.39806365966797,111.23137664794922
124,97.9078140258789,111.56330108642578
125,97.97053527832031,111.81658172607422
126,98.05050659179688,109.15758514404297
127,97.4009017944336,110.39204406738281
128,98.14198303222656,111.86573028564453
129,97.79242706298828,112.12662506103516
130,96.93498229980469,110.90338134765625
131,96.87802124023438,110.70037078857422
132,97.24381256103516,113.6815185546875
133,96.54112243652344,110.93708801269531
134,95.75263214111328,112.35636901855469
135,95.36311340332031,115.02340698242188
136,96.56929016113281,110.1849365234375
137,95.40512084960938,110.61617279052734
138,94.22985076904297,110.84147644042969
139,95.39600372314453,109.43910217285156
140,94.80765533447266,110.82649230957031
141,95.55397033691406,110.86097717285156
142,94.42455291748047,111.35675811767578
143,94.54399108886719,110.15772247314453
144,95.092529296875,112.37410736083984
145,94.75579071044922,110.27172088623047
146,94.06417846679688,109.94780731201172
147,93.61407470703125,110.01155853271484
148,93.3226547241211,112.39689636230469
149,93.18480682373047,111.23893737792969
150,93.8802719116211,111.10664367675781
151,94.29754638671875,110.2144546508789
152,93.46983337402344,111.20553588867188
153,91.92848205566406,109.08677673339844
154,92.47443389892578,109.55850219726562
155,91.88499450683594,111.98880767822266
156,91.65876007080078,111.80032348632812
157,91.46826934814453,111.49852752685547
158,92.01832580566406,110.59715270996094
159,91.20272827148438,110.42015838623047
160,90.85073852539062,110.24857330322266
161,91.02820587158203,112.19074249267578
162,91.35263061523438,111.2317123413086
163,90.49681091308594,113.0923080444336
164,90.76959228515625,109.96315002441406
165,89.92040252685547,113.14663696289062
166,89.74518585205078,112.3745346069336
167,89.99324798583984,111.47513580322266
168,89.7389907836914,111.1010971069336
169,90.50420379638672,109.77762603759766
170,89.44141387939453,110.20679473876953
171,89.0333251953125,116.88352966308594
172,89.13107299804688,110.52360534667969
173,89.69698333740234,112.0366439819336
174,89.19825744628906,109.62032318115234
175,89.36387634277344,118.36446380615234
