,loss,val_loss
0,149.148193359375,133.2054901123047
1,137.22134399414062,131.18824768066406
2,136.12942504882812,129.63232421875
3,135.47592163085938,129.86495971679688
4,135.1880645751953,131.66397094726562
5,134.7149658203125,128.45343017578125
6,134.07672119140625,128.79315185546875
7,133.6233367919922,128.547607421875
8,133.65428161621094,130.3983612060547
9,133.4780731201172,127.44696044921875
10,132.8816375732422,128.13050842285156
11,132.4504852294922,126.84274291992188
12,132.28399658203125,130.67039489746094
13,132.01605224609375,128.01919555664062
14,131.9087371826172,128.97657775878906
15,131.38612365722656,126.98831939697266
16,131.3572998046875,126.3076400756836
17,130.80133056640625,126.12348175048828
18,130.82595825195312,126.71930694580078
19,130.23631286621094,125.56423950195312
20,130.5733184814453,129.63340759277344
21,130.3511505126953,126.25723266601562
22,129.9439697265625,124.55320739746094
23,129.44158935546875,126.3274154663086
24,129.48959350585938,126.3915023803711
25,129.05453491210938,125.05850982666016
26,128.88278198242188,125.97005462646484
27,128.53993225097656,126.0419692993164
28,128.3000030517578,127.18882751464844
29,127.44602966308594,124.91029357910156
30,127.21560668945312,123.77737426757812
31,126.85446166992188,124.84723663330078
32,126.70867919921875,124.30960845947266
33,126.00691223144531,123.13542175292969
34,124.5956039428711,121.5792236328125
35,124.27686309814453,121.88774108886719
36,123.44486236572266,122.71507263183594
37,122.47831726074219,121.31310272216797
38,121.1615982055664,119.81477355957031
39,121.2625961303711,121.29547119140625
40,119.80023193359375,127.09353637695312
41,119.25444793701172,120.46463775634766
42,118.86380004882812,118.85758209228516
43,118.46407318115234,118.61823272705078
44,117.2216567993164,117.20565032958984
45,116.73033905029297,117.36141967773438
46,116.01898193359375,119.82949829101562
47,115.55625915527344,117.39177703857422
48,115.27381134033203,120.20855712890625
49,113.8589096069336,117.66732788085938
50,114.61286926269531,118.82877349853516
51,113.56148529052734,118.7837905883789
52,112.90739440917969,115.49942016601562
53,112.30034637451172,115.37642669677734
54,112.02078247070312,117.24515533447266
55,111.3202133178711,114.75713348388672
56,112.11102294921875,116.4688491821289
57,110.75626373291016,112.89814758300781
58,110.13027954101562,113.06779479980469
59,110.21212005615234,112.31768035888672
60,109.72400665283203,117.71601867675781
61,109.93673706054688,112.06413269042969
62,109.98554992675781,113.164306640625
63,110.05045318603516,112.9705581665039
64,109.0445327758789,112.46273803710938
65,108.56114959716797,111.81959533691406
66,108.41210174560547,112.55504608154297
67,107.6493911743164,113.87043762207031
68,108.34394073486328,111.65062713623047
69,107.41741943359375,112.78672790527344
70,107.25151062011719,112.83560180664062
71,107.62567138671875,112.31150817871094
72,106.57528686523438,112.5625991821289
73,106.26548767089844,110.14645385742188
74,106.49675750732422,111.43610382080078
75,106.24346160888672,110.43099975585938
76,105.15159606933594,113.17696380615234
77,106.30419921875,110.21420288085938
78,105.43254852294922,110.90602111816406
79,105.56991577148438,114.93717193603516
80,105.84874725341797,111.87239074707031
81,105.61831665039062,111.57495880126953
82,105.11965942382812,110.95494079589844
83,104.72398376464844,113.14347076416016
84,103.9630126953125,114.7981185913086
85,104.4406967163086,112.82245635986328
86,104.32835388183594,111.25238037109375
87,104.27336120605469,111.81160736083984
88,103.47230529785156,111.61222076416016
89,103.84586334228516,111.76144409179688
90,103.24203491210938,113.46769714355469
91,103.10806274414062,109.99937438964844
92,103.52337646484375,113.27081298828125
93,103.50179290771484,110.0643539428711
94,102.43274688720703,111.771240234375
95,102.25873565673828,109.84716796875
96,102.2205581665039,110.95399475097656
97,102.32697296142578,111.16483306884766
98,102.13543701171875,110.61817932128906
99,101.95638275146484,111.86499786376953
100,101.31182861328125,109.3322982788086
101,101.99688720703125,112.20291900634766
102,101.01335144042969,112.15949249267578
103,102.26891326904297,110.48442077636719
104,101.17491912841797,110.80229187011719
105,100.31256866455078,109.59746551513672
106,100.47056579589844,111.17728424072266
107,100.0281753540039,110.33558654785156
108,99.64672088623047,110.12922668457031
109,100.19839477539062,110.80265045166016
110,99.51225280761719,109.75062561035156
111,99.49158477783203,109.55316162109375
112,99.4077377319336,110.28260040283203
113,99.2096176147461,116.49739074707031
114,100.89127349853516,110.64041137695312
115,98.96372985839844,110.91293334960938
116,98.50702667236328,109.6432876586914
117,97.9423599243164,110.71089935302734
118,97.62655639648438,112.86901092529297
119,99.29129791259766,109.64197540283203
120,97.5782241821289,111.48986053466797
121,97.94498443603516,110.00123596191406
122,96.92434692382812,110.8246078491211
123,97.32746124267578,109.99623107910156
124,97.31472778320312,109.55543518066406
125,97.03221893310547,111.55674743652344
126,96.52434539794922,109.38428497314453
127,98.0587158203125,110.98947143554688
128,96.75325775146484,110.82954406738281
129,97.11800384521484,111.3951187133789
130,95.97639465332031,110.33943176269531
131,96.32321166992188,110.976318359375
132,96.8024673461914,109.54170989990234
133,95.59422302246094,111.93206787109375
134,95.79508972167969,109.94715881347656
135,95.16252899169922,112.05134582519531
136,96.43995666503906,110.19337463378906
137,95.17271423339844,116.1555404663086
138,95.08941650390625,110.22078704833984
139,95.06591033935547,109.76101684570312
140,94.3087387084961,110.60038757324219
141,94.274658203125,111.29866790771484
142,93.92900848388672,109.96542358398438
143,94.64797973632812,113.0265884399414
144,94.02734375,110.70819854736328
145,93.94374084472656,110.94161224365234
146,94.41535186767578,109.08625030517578
147,93.53839111328125,112.4592056274414
148,93.832763671875,108.88722229003906
149,94.07770538330078,111.20463562011719
