,loss,val_loss
0,205.57504272460938,195.98280334472656
1,201.79148864746094,189.653564453125
2,192.53323364257812,176.62716674804688
3,178.04568481445312,164.64822387695312
4,166.4443359375,157.775634765625
5,158.03787231445312,151.7649383544922
6,151.3113250732422,145.44789123535156
7,145.37489318847656,139.71112060546875
8,139.44232177734375,135.28294372558594
9,134.82992553710938,130.6798095703125
10,131.01223754882812,128.11354064941406
11,128.8556671142578,125.98855590820312
12,127.30231475830078,123.59728240966797
13,126.04647064208984,122.77581787109375
14,125.09137725830078,121.88819122314453
15,124.32843017578125,120.96800231933594
16,123.94847869873047,120.42496490478516
17,123.10626983642578,120.08812713623047
18,122.73558044433594,119.5740737915039
19,122.52661895751953,119.1129150390625
20,122.04326629638672,118.54778289794922
21,122.12089538574219,118.64122772216797
22,121.80402374267578,118.29883575439453
23,121.59818267822266,118.10527038574219
24,121.42462158203125,118.2214126586914
25,121.32923126220703,118.13202667236328
26,121.46144104003906,118.12145233154297
27,121.23258209228516,118.0502700805664
28,121.21110534667969,118.13994598388672
29,121.0438003540039,118.06449890136719
30,120.98271179199219,118.26947021484375
31,120.91844177246094,117.90934753417969
32,120.99817657470703,118.01652526855469
33,120.78329467773438,118.17764282226562
34,120.80022430419922,117.87301635742188
35,120.66549682617188,117.92196655273438
36,120.88645935058594,118.03341674804688
37,120.62660217285156,117.91605377197266
38,120.66889190673828,118.25569915771484
39,120.68315124511719,117.65409851074219
40,120.6718521118164,117.85635375976562
41,120.47686004638672,117.86729431152344
42,120.46296691894531,117.80987548828125
43,120.37068176269531,117.86327362060547
44,120.30756378173828,117.76836395263672
45,120.31022644042969,117.75586700439453
46,120.15032958984375,118.26307678222656
47,120.38504028320312,117.56776428222656
48,120.32720184326172,117.61233520507812
49,120.13682556152344,117.6019287109375
50,120.14566802978516,117.5007095336914
51,120.24510192871094,117.59748840332031
52,120.12272644042969,117.44648742675781
53,119.99372863769531,117.5536117553711
54,119.97232055664062,117.68855285644531
55,119.89058685302734,117.31146240234375
56,120.04293823242188,117.65011596679688
57,119.94064331054688,117.2001953125
58,119.9212646484375,117.11007690429688
59,119.84180450439453,117.4288558959961
60,119.71070861816406,117.1739273071289
61,119.70909881591797,117.40699768066406
62,120.12278747558594,117.09833526611328
63,119.71466827392578,117.49925994873047
64,119.5821304321289,117.2083511352539
65,119.58198547363281,117.41991424560547
66,119.69121551513672,117.02008056640625
67,119.68029022216797,117.41703033447266
68,119.91169738769531,117.19642639160156
69,119.54755401611328,117.3461685180664
70,119.49459075927734,117.08546447753906
71,119.46380615234375,117.33727264404297
72,119.59757995605469,117.17201232910156
73,119.29925537109375,117.0396957397461
74,119.26929473876953,117.33047485351562
75,119.25267791748047,117.18672180175781
76,119.22278594970703,117.22696685791016
77,119.19395446777344,117.22572326660156
78,119.15250396728516,117.48446655273438
79,119.30170440673828,117.1992416381836
80,119.20771026611328,117.20784759521484
81,119.12454223632812,117.1708755493164
82,119.06392669677734,117.22549438476562
83,119.1817855834961,117.24685668945312
84,119.02601623535156,117.1790771484375
85,119.61774444580078,117.36233520507812
86,119.08015441894531,117.2142333984375
87,118.89410400390625,117.22892761230469
88,118.929931640625,117.20160675048828
89,118.94505310058594,117.05216979980469
90,118.88381958007812,117.56631469726562
91,118.9124984741211,117.4305648803711
92,118.90247344970703,117.18717193603516
93,118.73063659667969,117.2213363647461
94,118.83013916015625,117.32899475097656
95,118.78679656982422,117.58929443359375
96,118.9255142211914,117.18912506103516
97,118.7110366821289,117.33374786376953
98,118.7135009765625,117.06973266601562
99,118.5994873046875,117.16729736328125
100,118.71634674072266,117.43016815185547
101,118.86078643798828,117.0683364868164
102,118.57344055175781,117.3021011352539
103,118.58080291748047,117.27960205078125
104,118.75350952148438,117.20567321777344
105,118.65718841552734,117.58071899414062
106,118.53990936279297,117.45333099365234
107,118.57881927490234,117.5156021118164
108,118.48360443115234,117.47603607177734
109,118.4806900024414,117.26065063476562
110,118.41416931152344,117.59382629394531
111,118.41822814941406,117.5465087890625
112,118.73531341552734,117.321533203125
113,118.25616455078125,117.44197845458984
114,118.25007629394531,117.42897033691406
115,118.37860107421875,117.65460968017578
116,118.27013397216797,117.24592590332031
117,118.27875518798828,117.26753997802734
118,118.22749328613281,117.32553100585938
119,118.2262191772461,117.15645599365234
120,118.26609802246094,117.29412078857422
121,118.1810531616211,117.1249771118164
122,118.13145446777344,117.3075942993164
123,118.07151794433594,117.34184265136719
124,118.1283950805664,117.37812805175781
125,118.1447525024414,117.31855010986328
126,118.17097473144531,117.20450592041016
127,117.9804458618164,117.39203643798828
128,117.97787475585938,117.27996826171875
129,118.03362274169922,117.54875946044922
130,118.086181640625,117.33735656738281
131,118.06243133544922,117.51007080078125
132,117.883056640625,117.48788452148438
133,117.95475769042969,117.69843292236328
134,117.9447021484375,117.32209777832031
135,117.91316223144531,117.38288116455078
136,117.89848327636719,117.41877746582031
137,117.83724212646484,117.2691879272461
138,117.91747283935547,117.3963394165039
139,117.91014862060547,117.44750213623047
140,117.81887817382812,117.56927490234375
141,117.77790069580078,117.4331283569336
142,117.7536392211914,117.43937683105469
143,117.81729888916016,117.58602905273438
144,117.76825714111328,117.54034423828125
145,117.85767364501953,117.33705139160156
146,117.84928894042969,117.71330261230469
147,118.14794921875,117.60762023925781
